frame,tracker_id,label,score,x,y,xx,xy
5287,237,Solmissus,0.837125301361084,0.8091650903224945,0.5999312789351852,0.8355526775121689,0.6748385959201388
5287,246,Euphausiacea,0.8796449899673462,0.441754013299942,0.9392612598560475,0.4569551795721054,0.9820793434425636
5288,237,Solmissus,0.8710139989852905,0.810213714838028,0.6014242666739005,0.8369453698396683,0.66887777822989
5288,246,Euphausiacea,0.9248987436294556,0.4400409385561943,0.9472461276584201,0.4585728645324707,0.9942724157262731
5289,237,Solmissus,0.8672268986701965,0.8108657002449036,0.6001977426034433,0.8396467417478561,0.6697541413483796
5290,237,Solmissus,0.743396520614624,0.8125824332237244,0.6016738326461227,0.8421353995800018,0.6861099243164063
5291,237,Solmissus,0.7614030838012695,0.8139987289905548,0.6025456746419271,0.8415120393037796,0.6712579797815393
5292,237,Solmissus,0.749923050403595,0.8120206445455551,0.5921219437210649,0.8440456092357635,0.6834260163483796
5293,237,Solmissus,0.7736741304397583,0.817138209939003,0.6010385583948206,0.8466547131538391,0.700216618290654
5294,237,Solmissus,0.8792189955711365,0.8201400935649872,0.6052892049153645,0.846872553229332,0.6735877425582321
5295,237,Solmissus,0.8528702855110168,0.8219083994626999,0.6052903351960359,0.8473929166793823,0.6766617951569733
5296,237,Solmissus,0.8199430704116821,0.8216400891542435,0.6026830037434896,0.8496982753276825,0.6823899445710359
5297,237,Solmissus,0.8433251976966858,0.8221493810415268,0.6035396152072483,0.8521515130996704,0.682695374665437
5298,237,Solmissus,0.6690983176231384,0.8249679058790207,0.6047767356589988,0.853015348315239,0.6772077207212095
5299,237,Solmissus,0.7774738669395447,0.8271178156137466,0.6037061903211806,0.854508250951767,0.6801624439380787
5300,237,Solmissus,0.7200382351875305,0.8286015391349792,0.603913257740162,0.8556444942951202,0.6898436934859664
5301,237,Solmissus,0.6267430186271667,0.8296300172805786,0.6067278261537905,0.8572297096252441,0.6812711362485533
5301,247,Euphausiacea,0.3940868675708771,0.4282052367925644,0.4198180022063079,0.44614720344543457,0.44482447306315104
5302,247,Euphausiacea,0.14067816734313965,0.42728644609451294,0.41814771581579135,0.44611749798059464,0.44538376419632525
5302,237,Solmissus,0.7254348993301392,0.8306231796741486,0.6080936290599682,0.860927015542984,0.6797252513744213
5303,247,Euphausiacea,0.3823484778404236,0.4264616519212723,0.41956484759295426,0.44782908260822296,0.4452457993118851
5303,237,Solmissus,0.7771728038787842,0.8294718563556671,0.5995740254720052,0.8633468449115753,0.7017001116717303
5304,247,Euphausiacea,0.2794589698314667,0.42544858902692795,0.41844880845811633,0.44524022191762924,0.44472233807599104
5304,237,Solmissus,0.7972403764724731,0.8318946957588196,0.606294533058449,0.8654788732528687,0.6946413393373843
5305,237,Solmissus,0.7801623344421387,0.8368185758590698,0.6115521466290509,0.8659042418003082,0.6888894540292245
5305,247,Euphausiacea,0.3835609257221222,0.4244682118296623,0.41706347995334203,0.44325339794158936,0.44389805263943144
5306,247,Euphausiacea,0.3472018539905548,0.42459628731012344,0.4177254429569951,0.4422936737537384,0.4439776526557075
5306,237,Solmissus,0.7821623086929321,0.8342396169900894,0.6052695097746672,0.8685219287872314,0.6858174641927083
5307,247,Euphausiacea,0.5245915055274963,0.4245833456516266,0.4195875944914641,0.4418763443827629,0.4439430236816406
5307,237,Solmissus,0.8221324682235718,0.8368717730045319,0.6041563245985243,0.8710265457630157,0.6904357627586082
5308,247,Euphausiacea,0.3392546772956848,0.4235827922821045,0.4181207162362558,0.4401461109519005,0.44286750510886863
5308,237,Solmissus,0.8211647272109985,0.841173067688942,0.610053394458912,0.8735047280788422,0.6845619201660156
5309,247,krill molt,0.34977075457572937,0.4233666732907295,0.41598214043511283,0.4389817789196968,0.4428330032913773
5309,237,Solmissus,0.7124009132385254,0.8416772782802582,0.6095271640353732,0.8738912642002106,0.6967232315628616
5310,247,krill molt,0.4261139929294586,0.4221758246421814,0.41368596112286604,0.43825559318065643,0.4432288982250072
5310,237,Solmissus,0.7924897074699402,0.8436747342348099,0.6086198312264902,0.8749582767486572,0.6990532203956886
5311,247,Euphausiacea,0.5876343846321106,0.4206852838397026,0.4141164709020544,0.4375442638993263,0.4427417896412037
5311,237,Solmissus,0.7989929914474487,0.8458835333585739,0.6147806803385417,0.8765969276428223,0.6851402000144676
5312,247,Euphausiacea,0.5150554776191711,0.4191533178091049,0.41320283677842884,0.4367745742201805,0.44222341466833043
5312,237,Solmissus,0.5688115358352661,0.8482671082019806,0.6113314593279803,0.8781903982162476,0.6977468702528212
5313,247,Euphausiacea,0.6262832283973694,0.41820085048675537,0.4147958826135706,0.43699541687965393,0.44265950520833336
5313,237,Solmissus,0.7957351207733154,0.8500818312168121,0.614179766619647,0.8801454305648804,0.6910746821650753
5314,237,Solmissus,0.7813767790794373,0.8506770730018616,0.6099724098488136,0.8857414126396179,0.6924124823676215
5315,237,Solmissus,0.7847365736961365,0.8530113995075226,0.6105653550889757,0.8847347795963287,0.6979368986906829
5316,237,Solmissus,0.8083404302597046,0.8552442342042923,0.6136891965512876,0.8855308890342712,0.6973996197735822
5317,237,Solmissus,0.8541088700294495,0.8571749776601791,0.6176339043511285,0.8881635665893555,0.6978157608597367
5318,237,Solmissus,0.8070815801620483,0.8587391972541809,0.6145563196252893,0.8906217813491821,0.7009075588650173
5319,237,Solmissus,0.7332390546798706,0.8626759648323059,0.6206487019856771,0.8918608129024506,0.7002369633427372
5320,237,Solmissus,0.6986681222915649,0.8660363852977753,0.6227536236798322,0.8925628960132599,0.6955603140371817
5321,237,Solmissus,0.8479392528533936,0.8645774126052856,0.6181295324254918,0.8956288695335388,0.7027983488859953
5322,237,Solmissus,0.7525724768638611,0.8683197498321533,0.6207065158420139,0.8974704742431641,0.6989266289605035
5323,237,Solmissus,0.8223621845245361,0.8705833852291107,0.623803315339265,0.9002745151519775,0.7017003377278646
5324,237,Solmissus,0.7577861547470093,0.8734056353569031,0.6216416535554109,0.9012614190578461,0.7016115541811343
5325,237,Solmissus,0.83868408203125,0.8742102980613708,0.6212458575213397,0.9041750729084015,0.71104490492079
5326,237,Solmissus,0.7562187314033508,0.8744223117828369,0.6193250585485388,0.9047582447528839,0.7050914057978878
5327,237,Solmissus,0.7577893137931824,0.8792484104633331,0.6279121681495949,0.907579243183136,0.7046560216833044
5328,248,Euphausiacea,0.7945868968963623,0.6051276326179504,0.0355187592683015,0.6246345639228821,0.06681772161413121
5328,237,Solmissus,0.6331868171691895,0.8784071505069733,0.6268248664008247,0.9118516445159912,0.7035113016764323
5329,248,Euphausiacea,0.8359377980232239,0.609235834213905,0.028467114766438803,0.624510096386075,0.059408753006546584
5329,237,Solmissus,0.6087867617607117,0.8819422721862793,0.626384848135489,0.9127536714076996,0.7041273894133391
5330,248,Euphausiacea,0.8286039233207703,0.6086142659187317,0.020537764937789353,0.6255665719509125,0.05290380407262731
5330,237,Solmissus,0.7396010160446167,0.8856638669967651,0.6299134431061921,0.9138215780258179,0.7067709463614005
5331,248,Euphausiacea,0.6354203820228577,0.6095981645339634,0.011231028592145002,0.6271062530577183,0.04438039285165292
5331,237,Solmissus,0.5232394337654114,0.8874133229255676,0.626844561541522,0.9165585935115814,0.7149361504448785
5332,237,Solmissus,0.7795310020446777,0.8886204957962036,0.6298125090422454,0.9219706654548645,0.710918539541739
5333,237,Solmissus,0.7645289301872253,0.8904203772544861,0.6291091636375145,0.9262651801109314,0.7166091353804976
5334,237,Solmissus,0.7604219913482666,0.8927293121814728,0.6276731703016493,0.9262471497058868,0.7216653329354745
5335,237,Solmissus,0.7698963284492493,0.8954124450683594,0.6327423660843461,0.9263874590396881,0.7134284125434027
5335,249,Actinopterygii,0.479245662689209,0.4774647504091263,0.5144642582646123,0.4891442805528641,0.5450156600387008
5336,249,Actinopterygii,0.4991147816181183,0.4771516025066376,0.5163504423918548,0.4891550987958908,0.5460914329246238
5336,237,Solmissus,0.7529983520507812,0.8956312537193298,0.6279153611924914,0.9308672249317169,0.722075511791088
5337,249,Actinopterygii,0.4567647874355316,0.47718510031700134,0.5196812382450811,0.4889998286962509,0.5478148283781828
5337,237,Solmissus,0.79670649766922,0.9011540412902832,0.637105871129919,0.9312793016433716,0.7148865593804253
5338,250,Euphausiacea,0.6883941292762756,0.3726105149835348,0.4408732661494502,0.39064596593379974,0.46539990460431135
5338,249,Actinopterygii,0.4018060564994812,0.47654762864112854,0.5202210037796585,0.48883239924907684,0.5494017424406828
5338,237,Solmissus,0.6726813316345215,0.9041851758956909,0.6394950584129051,0.9340478181838989,0.718815330222801
5339,249,Actinopterygii,0.4201269745826721,0.4762609601020813,0.5223199915002894,0.4888980835676193,0.550712811505353
5339,250,Euphausiacea,0.7982180714607239,0.3701999019831419,0.4399453904893663,0.3879545144736767,0.46556775128399885
5339,237,Solmissus,0.8135020136833191,0.9023697078227997,0.6288289388020833,0.9362249672412872,0.7177377771448206
5340,249,Actinopterygii,0.5581634044647217,0.47648802399635315,0.5247255113389757,0.48846806585788727,0.5521459508825232
5340,250,Euphausiacea,0.8684884905815125,0.36711981892585754,0.4407145182291667,0.38547664880752563,0.46596384401674623
5340,237,Solmissus,0.6747809052467346,0.9072871208190918,0.6374020329228154,0.939642995595932,0.7167230111581308
5341,249,Actinopterygii,0.5858852863311768,0.4757080525159836,0.5263598971896701,0.48843133449554443,0.5540083143446181
5341,250,Euphausiacea,0.8641847968101501,0.36345547437667847,0.44084300288447625,0.3826073706150055,0.46738371672453705
5341,237,Solmissus,0.50038743019104,0.9023317992687225,0.6281288712112992,0.9429567158222198,0.730023843270761
5342,249,Actinopterygii,0.3969952464103699,0.4755389094352722,0.5278027569806134,0.4880259931087494,0.5557304099754051
5342,250,Euphausiacea,0.8639012575149536,0.35971492528915405,0.4403528990568938,0.3802642524242401,0.4677302325213397
5342,237,Solmissus,0.7500433921813965,0.911266952753067,0.6384180987322772,0.945852130651474,0.7242490415219908
5343,249,Actinopterygii,0.45618483424186707,0.47545771300792694,0.5306924890588831,0.48790815472602844,0.5575980292426215
5343,250,Euphausiacea,0.8135674595832825,0.35660773515701294,0.44059277287235965,0.37731316685676575,0.4683112250434028
5343,237,Solmissus,0.6318372488021851,0.9155297875404358,0.644191261574074,0.9463991820812225,0.7199137087221499
5344,249,Euphausiacea,0.4966616928577423,0.4751751571893692,0.5316511931242767,0.48832203447818756,0.5598024156358506
5344,250,Euphausiacea,0.8850072026252747,0.353400856256485,0.44142655266655817,0.3748076856136322,0.46839526141131366
5344,237,Solmissus,0.7801162004470825,0.9159894585609436,0.6397694905598958,0.9512194991111755,0.722343020968967
5345,249,Actinopterygii,0.19849516451358795,0.47515882551670074,0.5347901520905671,0.4880189448595047,0.5615916499385127
5345,250,Euphausiacea,0.8702114820480347,0.3493622257374227,0.44167587845413775,0.37120507657527924,0.46941309328432435
5345,237,Solmissus,0.8345834612846375,0.9208661615848541,0.646449703640408,0.9514115154743195,0.7235397056297019
5346,249,Euphausiacea,0.31570732593536377,0.4753776639699936,0.5371623851634838,0.4878062307834625,0.5636351408781829
5346,237,Solmissus,0.8615201711654663,0.9218643605709076,0.6425335919415509,0.9562944173812866,0.7296010900426794
5346,250,Euphausiacea,0.8828006982803345,0.3450225293636322,0.44255717242205583,0.3674674928188324,0.4721138424343533
5347,249,Euphausiacea,0.29296380281448364,0.4751492589712143,0.5384384155273437,0.4873366504907608,0.5646447640878183
5347,237,Solmissus,0.8056466579437256,0.924305260181427,0.6437241730866609,0.9589620232582092,0.7323071515118634
5347,250,Euphausiacea,0.8928889036178589,0.3416043519973755,0.4429376248960142,0.362929105758667,0.47226729216399016
5348,250,Euphausiacea,0.871667742729187,0.33764490485191345,0.44290341977719905,0.3586212694644928,0.4738769955105252
5348,249,Actinopterygii,0.24848049879074097,0.4749082326889038,0.5395293341742622,0.4870830178260803,0.566985038474754
5348,237,Solmissus,0.7405116558074951,0.926985889673233,0.6464539139359086,0.9605662524700165,0.7326919273093895
5349,249,Euphausiacea,0.5099318027496338,0.47492027282714844,0.5416035404911748,0.48697546124458313,0.5694788049768519
5349,250,Euphausiacea,0.8806214332580566,0.33207955956459045,0.4423142468487775,0.3534051775932312,0.4762492850974754
5349,237,Solmissus,0.8240891695022583,0.9297280609607697,0.6476201657895688,0.9644511938095093,0.7343488905164931
5350,249,Euphausiacea,0.7437910437583923,0.47506409883499146,0.5416080050998264,0.4867170602083206,0.5712664003725405
5350,237,Solmissus,0.806689441204071,0.9317764043807983,0.6498652140299479,0.968622475862503,0.7362243087203414
5350,250,Euphausiacea,0.8750799894332886,0.32741010189056396,0.44299921106409146,0.34804561734199524,0.4774098996762876
5351,249,Euphausiacea,0.722638726234436,0.47478893399238586,0.544083489312066,0.4864853173494339,0.5718377007378472
5351,250,Euphausiacea,0.8944499492645264,0.32238155603408813,0.443736493145978,0.3420138359069824,0.4792113692672164
5351,237,Solmissus,0.7823125720024109,0.9342279136180878,0.6484969245062934,0.9704756736755371,0.7372836642795139
5352,249,Actinopterygii,0.12403414398431778,0.4715142399072647,0.5408581769024884,0.48533281683921814,0.5685334947374132
5352,250,Euphausiacea,0.880187451839447,0.3166022300720215,0.44331140871401187,0.3357369899749756,0.48323607268156826
5352,237,Solmissus,0.774979829788208,0.938848465681076,0.6555271289966724,0.9749162197113037,0.734903406213831
5353,250,Euphausiacea,0.892460823059082,0.31151247024536133,0.4457579153555411,0.32812926173210144,0.48574255484121814
5353,237,Solmissus,0.8413513898849487,0.9393821358680725,0.6551355997721354,0.9811652898788452,0.7523295649775752
5354,237,Solmissus,0.87701416015625,0.9434823393821716,0.6548223989981192,0.9787589311599731,0.7404296875
5354,250,Euphausiacea,0.8602823615074158,0.30566030740737915,0.44785290470829714,0.3212650418281555,0.4899842438874421
5355,250,Euphausiacea,0.8936403393745422,0.2997462749481201,0.44982466521086517,0.31400540471076965,0.4910287927698206
5355,237,Solmissus,0.751483142375946,0.9455729126930237,0.653874686912254,0.983715295791626,0.7518038714373553
5356,250,Euphausiacea,0.7370554208755493,0.29252156615257263,0.45418479354293256,0.30745890736579895,0.4957476015444155
5356,237,Solmissus,0.7605299949645996,0.9467749297618866,0.6505525942201967,0.984919399023056,0.7465951990198206
5357,250,Euphausiacea,0.8494859337806702,0.28571024537086487,0.4593770627622251,0.30012843012809753,0.5005629080313223
5357,237,Solmissus,0.7908560037612915,0.9513177573680878,0.6580227322048611,0.9887278974056244,0.7482839513708044
5358,250,Euphausiacea,0.8126159906387329,0.27848976850509644,0.46220790721752025,0.2939304709434509,0.5075139363606771
5358,237,Solmissus,0.7944510579109192,0.9550862610340118,0.6623079087999132,0.9896592199802399,0.7438876681857639
5359,250,Euphausiacea,0.8427416086196899,0.27087879180908203,0.4656409087004485,0.28720757365226746,0.5102308767813223
5359,237,Solmissus,0.6373694539070129,0.9576899707317352,0.6639805829083478,0.9932947158813477,0.749778069390191
5360,237,Ctenophora,0.1097528263926506,0.9610986411571503,0.6633375944914641,0.9967320263385773,0.7403212370695891
5360,250,Euphausiacea,0.8575453162193298,0.2615240514278412,0.4698114748354311,0.2808784544467926,0.5173438460738571
5361,250,Euphausiacea,0.8621419072151184,0.25464558601379395,0.47699751677336516,0.2735936641693115,0.5224108660662615
5362,250,Euphausiacea,0.8712833523750305,0.24573653936386108,0.4832860876012732,0.2672007381916046,0.5291078920717592
5363,250,Euphausiacea,0.8591949343681335,0.2380037158727646,0.48976417824074076,0.258937805891037,0.5337129946108218
5363,251,Euphausiacea,0.6909013390541077,0.45843668282032013,0.5250406901041667,0.4691167622804642,0.5519872594762731
5364,251,Euphausiacea,0.7021397352218628,0.45787304639816284,0.5276819299768518,0.4687822312116623,0.5554354067201968
5364,250,Euphausiacea,0.9083465933799744,0.2294268161058426,0.496795654296875,0.25167137384414673,0.5402159796820747
5365,251,Euphausiacea,0.763094961643219,0.4571845307946205,0.5299862331814236,0.46845078468322754,0.5585779260706019
5365,250,Euphausiacea,0.9160676002502441,0.2209034562110901,0.5048526622630932,0.24392351508140564,0.5466883341471355
5366,251,Euphausiacea,0.6967620849609375,0.45658794790506363,0.5340842918113425,0.4678397476673126,0.5632143373842593
5366,250,Euphausiacea,0.918797492980957,0.21118807792663574,0.5115982903374566,0.2356446534395218,0.5552434568051938
5367,251,Euphausiacea,0.7014205455780029,0.456402949988842,0.5363341720015914,0.4674176871776581,0.565393970630787
5367,250,Euphausiacea,0.8947297930717468,0.1997290849685669,0.5174835205078125,0.22735416889190674,0.5640702424225984
5368,251,Euphausiacea,0.7487021088600159,0.4553951099514961,0.5393241034613715,0.46691492199897766,0.5701425057870371
5368,250,Euphausiacea,0.91877281665802,0.19047380983829498,0.5255033987539786,0.21804673969745636,0.5716204890498409
5369,250,Euphausiacea,0.9108128547668457,0.17834675312042236,0.5321115564416956,0.2089610993862152,0.5806157712583189
5369,251,Euphausiacea,0.6936506032943726,0.454623319208622,0.541443916603371,0.46649786829948425,0.5733740347403067
5370,250,Euphausiacea,0.9034326672554016,0.16586586833000183,0.5384958055284288,0.19913536310195923,0.5898061399106627
5370,251,Euphausiacea,0.7102058529853821,0.4535444676876068,0.5449510362413195,0.46597298979759216,0.5779095402470341
5371,250,Euphausiacea,0.85685133934021,0.15222904086112976,0.5482353775589555,0.18935929238796234,0.6012243200231482
5371,251,Euphausiacea,0.759796679019928,0.45272096991539,0.5501723678023727,0.4649806618690491,0.5816731770833333
5372,250,Euphausiacea,0.9131538271903992,0.14064471423625946,0.5614576551649305,0.17436259984970093,0.6069786636917679
5372,251,Euphausiacea,0.6958059668540955,0.4515170678496361,0.5538456669560186,0.46437833458185196,0.5858682420518663
5373,251,Euphausiacea,0.8005536794662476,0.45100124180316925,0.559420832881221,0.46345852315425873,0.5889195760091146
5373,250,Euphausiacea,0.9139917492866516,0.12538877129554749,0.5710165800871673,0.16062255203723907,0.6160876238787616
5374,250,Euphausiacea,0.8831511735916138,0.1063327044248581,0.5776124459725839,0.14485405385494232,0.6285368177625869
5374,251,Euphausiacea,0.7434062957763672,0.45019810646772385,0.5630055180302372,0.4626199007034302,0.5923502039026332
5375,250,Euphausiacea,0.8914709687232971,0.0878448635339737,0.5865959450050636,0.12835173308849335,0.6398018165870949
5375,251,Euphausiacea,0.7598370909690857,0.44876813143491745,0.5661312527126736,0.4621883034706116,0.5982755872938368
5376,250,Euphausiacea,0.8882953524589539,0.06414252519607544,0.6015761198820891,0.1090005412697792,0.6519878246166088
5376,251,Euphausiacea,0.7340430021286011,0.4483252912759781,0.5708125926830151,0.4608178362250328,0.601546139187283
5377,250,Euphausiacea,0.758065402507782,0.045496679842472076,0.6110996387622974,0.08365462720394135,0.6603913483796297
5377,251,Euphausiacea,0.7773627042770386,0.4473060145974159,0.5753477873625579,0.4600864350795746,0.606343248155382
5378,251,Euphausiacea,0.8500164151191711,0.4461546391248703,0.5777052985297308,0.4593698978424072,0.610934504756221
5379,251,Euphausiacea,0.8057581782341003,0.44462204724550247,0.5832886589898003,0.45811204612255096,0.6161595662434896
5380,251,Euphausiacea,0.8371956944465637,0.4434299096465111,0.5892192699291088,0.4566439986228943,0.6212215847439236
5381,251,Euphausiacea,0.8482723236083984,0.4419558644294739,0.5942500079119647,0.4557654485106468,0.6262195728443287
5382,251,Euphausiacea,0.8708121180534363,0.4406358152627945,0.5998133341471354,0.4544738009572029,0.6334549797905816
5383,251,Euphausiacea,0.8289362192153931,0.439893439412117,0.6078742980957031,0.45242899656295776,0.6392271818938079
5384,251,Euphausiacea,0.8591077327728271,0.4378325566649437,0.6152623211895978,0.4511389881372452,0.6463818868001302
5385,251,Euphausiacea,0.7683514356613159,0.4358108267188072,0.6248937253598814,0.44912927597761154,0.6543985437463831
5386,251,Euphausiacea,0.8175424933433533,0.4341362416744232,0.6322037873444734,0.44772014021873474,0.6621077643500434
5387,251,Euphausiacea,0.8203480839729309,0.43223997205495834,0.6393970630787037,0.44626661390066147,0.6693306816948785
5388,251,Euphausiacea,0.8358056545257568,0.4295615553855896,0.6475690488462095,0.44501975923776627,0.677475823296441
5388,252,Vitreosalpa gemini,0.5062351226806641,0.6375769171863794,0.2970773590935601,0.6607318595051765,0.34284932171856913
5389,251,Euphausiacea,0.873166024684906,0.4274234250187874,0.6550273753978588,0.4435126632452011,0.6856833281340422
5389,252,Vitreosalpa gemini,0.6009097099304199,0.6390291173011065,0.29502444797092015,0.6632169224321842,0.34237372786910447
5390,251,Euphausiacea,0.8723891377449036,0.425785630941391,0.6649290861906829,0.44074375182390213,0.6955698649088542
5390,252,Vitreosalpa gemini,0.5373543500900269,0.6406244058161974,0.2950513451187699,0.6647558361291885,0.3402801654956959
5391,251,Euphausiacea,0.8555158972740173,0.42382391542196274,0.6735651086877894,0.43879295885562897,0.7032206500018084
5391,252,Vitreosalpa gemini,0.4351203143596649,0.6413236558437347,0.29394203468605323,0.6665316037833691,0.3410959526344582
5392,251,Euphausiacea,0.8970868587493896,0.4208894595503807,0.6816876164189092,0.43765778839588165,0.714253404405382
5392,252,Vitreosalpa gemini,0.36238110065460205,0.6439893580973148,0.2934233630145038,0.6671626754105091,0.3394155078464084
5393,251,Euphausiacea,0.8971737623214722,0.4180321469902992,0.6911291616934317,0.4357232004404068,0.723903175636574
5393,252,Vitreosalpa gemini,0.3989376425743103,0.643901664763689,0.2937351262127912,0.668134793639183,0.33309188418918184
5394,251,Euphausiacea,0.8987058997154236,0.41535869985818863,0.7010033784089265,0.4340692609548569,0.7354480319552952
5394,252,Vitreosalpa gemini,0.3659611642360687,0.6437975130975246,0.290890736050076,0.6710125468671322,0.33769793333830656
5395,251,Euphausiacea,0.8630884885787964,0.41275130212306976,0.7151282981589988,0.4296432361006737,0.7464860139069733
5395,252,Vitreosalpa gemini,0.5656080842018127,0.6449235342442989,0.2886692029458505,0.6721450388431549,0.3326693216959635
5396,251,Euphausiacea,0.6836202144622803,0.4091595485806465,0.7295176188151041,0.42662009596824646,0.7600988317418982
5397,252,sinker,0.28455236554145813,0.6490413248538971,0.28398310343424477,0.6748566627502441,0.33214710376880785
5397,251,Euphausiacea,0.736337423324585,0.4049973264336586,0.744732157389323,0.4234805032610893,0.7746669628002025
5399,252,sinker,0.4213201105594635,0.6503267362713814,0.2783034289324725,0.6791917160153389,0.3359599501998336
5400,252,Nanomia bijuga,0.41469353437423706,0.6504166722297668,0.2766251970220495,0.6826543807983398,0.33393533494737415
5401,252,Vitreosalpa gemini,0.3531824052333832,0.6538006849586964,0.2786859529989737,0.680684469640255,0.3346398671468099
5402,252,sinker,0.5361473560333252,0.6548489518463612,0.2727478071495339,0.6849961578845978,0.33853083716498483
5403,252,Vitreosalpa gemini,0.45075246691703796,0.6564911343157291,0.27527639247753,0.685149684548378,0.32198722980640554
5404,252,Vitreosalpa gemini,0.1111249104142189,0.6606784872710705,0.27238723436991374,0.6861888244748116,0.32101832495795357
5405,252,sinker,0.2484370768070221,0.6602801010012627,0.27223312060038246,0.6879064738750458,0.3299229092068142
5406,252,Vitreosalpa gemini,0.12609237432479858,0.6622657813131809,0.2726251037032516,0.6892842426896095,0.3266612512094003
5407,252,Vitreosalpa gemini,0.5654192566871643,0.6646892502903938,0.26881311381304707,0.6918402761220932,0.3233324333473488
5408,252,Vitreosalpa gemini,0.40959057211875916,0.6648699678480625,0.26736847912823714,0.6965938806533813,0.32097878632722077
5409,253,Chaetognatha,0.5513837337493896,0.32464921474456787,0.7833458794487848,0.33928513526916504,0.8202720924660012
5409,252,Vitreosalpa gemini,0.42414888739585876,0.6668111644685268,0.2674932294421726,0.6954864710569382,0.3180402791058576
5410,252,Vitreosalpa gemini,0.30761489272117615,0.6683092080056667,0.26430615584055583,0.6976523697376251,0.3237489205819589
5411,252,Vitreosalpa gemini,0.21516379714012146,0.6711566410958767,0.2619554312140853,0.6998741924762726,0.3178430380644622
5412,252,Vitreosalpa gemini,0.3802579641342163,0.6729153916239738,0.2600448953884619,0.7020292654633522,0.3171841338828758
5413,252,Vitreosalpa gemini,0.30839645862579346,0.6758217364549637,0.25593747739438655,0.7050075009465218,0.31421472054940686
5414,252,Vitreosalpa gemini,0.33998429775238037,0.677816815674305,0.25878208301685474,0.7071327790617943,0.3090314511899595
5415,254,Acanthamunnopsis milleri,0.7892481088638306,0.014345893636345863,0.34722846702293114,0.057853735983371735,0.39859692608868635
5415,252,Vitreosalpa gemini,0.5615453124046326,0.6799444928765297,0.2566986083984375,0.7080931290984154,0.30790687843605324
5416,252,Vitreosalpa gemini,0.46793124079704285,0.6806588917970657,0.25284435130931715,0.7094703167676926,0.3114413226092303
5417,252,sinker,0.24502307176589966,0.6822161972522736,0.24796456231011285,0.7138097286224365,0.30795743023907696
5418,252,sinker,0.3946264684200287,0.6852809190750122,0.24796340377242476,0.7153633832931519,0.31007608484338833
5419,252,Vitreosalpa gemini,0.37236666679382324,0.6870133951306343,0.24626682422779225,0.7169027775526047,0.305107992666739
5420,252,Appendicularia,0.31019797921180725,0.6877743601799011,0.25862640970283085,0.7193224281072617,0.3079336590237088
5421,252,Ctenophora,0.2246849238872528,0.691869780421257,0.25898968483562823,0.7237153574824333,0.2937101328814471
5422,252,Appendicularia,0.48358991742134094,0.693896159529686,0.23950282909252024,0.7236795052886009,0.2992879796911169
5423,252,Appendicularia,0.5012922286987305,0.6960451379418373,0.23899346810800057,0.72782963514328,0.2962300053349248
5424,252,sinker,0.3449748158454895,0.6970569491386414,0.23310744674117476,0.7312355041503906,0.2983338815194589
5425,252,Appendicularia,0.4018048346042633,0.6998376548290253,0.23160921732584636,0.7326382994651794,0.2921671266908999
5426,252,Appendicularia,0.541652500629425,0.7027850821614265,0.2290817967167607,0.7363839000463486,0.28755196465386285
5427,252,Ctenophora,0.3617057800292969,0.7054432556033134,0.22583010638201678,0.7392231822013855,0.2888595015914352
5428,252,Appendicularia,0.5586321949958801,0.7084397971630096,0.2213933308919271,0.7327174842357635,0.2877087628399884
5429,252,Appendicularia,0.5892451405525208,0.709711454808712,0.21984241626880788,0.7442198693752289,0.2829478511103877
5430,252,Appendicularia,0.3943581283092499,0.7135143876075745,0.22012596130371093,0.7471759170293808,0.27936635900426793
5431,252,Appendicularia,0.5530785322189331,0.7146889418363571,0.2142006202980324,0.7505490481853485,0.282457196270978
5432,252,Appendicularia,0.5013792514801025,0.7197018563747406,0.20991753472222222,0.7557859122753143,0.28254646018699364
5433,252,Appendicularia,0.48723629117012024,0.7212025821208954,0.2066263269495081,0.7585068494081497,0.2776208100495515
5434,252,Appendicularia,0.1853097528219223,0.7255884110927582,0.2053442919695819,0.7623188495635986,0.2711909258807147
5435,252,Appendicularia,0.4131617546081543,0.7273937687277794,0.2013548250551577,0.7659404873847961,0.26833295468930846
5436,252,Appendicularia,0.2817418575286865,0.7306319624185562,0.19909037837275753,0.7672200202941895,0.2693209895381221
5437,252,Appendicularia,0.6734017133712769,0.7349137216806412,0.1942540062798394,0.7703880816698074,0.26304007636176213
5438,252,Appendicularia,0.3789384663105011,0.7381749153137207,0.19060738175003616,0.774815559387207,0.2610361452455874
5439,252,Appendicularia,0.6720857620239258,0.7405629903078079,0.1870365990532769,0.7783806473016739,0.2569528932924624
5440,252,Appendicularia,0.534670889377594,0.7439898699522018,0.18224023889612267,0.782929539680481,0.25433293095341436
5441,252,Appendicularia,0.27876994013786316,0.7471438646316528,0.1803254586678964,0.7866542339324951,0.25185518617983216
5442,252,Appendicularia,0.4354512095451355,0.7502913773059845,0.17388664528175637,0.7929267287254333,0.24945071185076678
5443,252,Appendicularia,0.10123077780008316,0.7558162212371826,0.17184582463017217,0.7953149676322937,0.2454768428096065
5444,252,Appendicularia,0.44443854689598083,0.7600660771131516,0.16671854654947918,0.7997748255729675,0.24181603325737847
5445,252,Appendicularia,0.17899736762046814,0.7644618898630142,0.1628997802734375,0.8047760725021362,0.23805279201931423
